CustomerKey,Country,Age,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,class_label
24738,United States,49,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
24739,United States,55,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
24740,United States,53,S,F,20000,3,0,Partial High School,Clerical,0,2, <= 50K 
24741,United States,54,S,F,20000,3,0,Partial High School,Clerical,0,2, <= 50K 
24742,United States,54,S,F,30000,1,0,High School,Clerical,0,2, <= 50K 
24743,United States,53,S,F,30000,2,0,High School,Skilled Manual,0,2, <= 50K 
24744,Canada,53,M,M,30000,2,0,High School,Skilled Manual,1,2, <= 50K 
24745,United States,52,S,F,30000,2,0,High School,Skilled Manual,0,2, <= 50K 
24746,Canada,51,S,M,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
24747,United States,51,S,M,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
24748,Canada,52,M,M,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
24749,United States,35,M,M,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
24750,United States,51,M,F,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
24751,United States,41,M,F,30000,2,0,High School,Skilled Manual,1,2, <= 50K 
24752,United States,50,S,M,30000,2,0,High School,Skilled Manual,1,2, <= 50K 
24753,United States,51,S,M,30000,2,0,High School,Skilled Manual,1,2, <= 50K 
24754,United States,45,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
24755,Canada,51,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
24756,United States,45,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
24757,Canada,45,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
24758,United States,44,M,F,40000,2,0,Partial College,Clerical,0,1, <= 50K 
24759,Canada,50,S,F,40000,2,0,Partial College,Clerical,0,1, <= 50K 
24760,United States,49,S,M,40000,2,0,Partial College,Clerical,1,1, <= 50K 
24761,United States,50,S,M,40000,2,0,Partial College,Clerical,1,1, <= 50K 
24762,United States,31,S,M,50000,0,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
24763,Canada,35,S,M,40000,0,0,Graduate Degree,Skilled Manual,0,0, <= 50K 
24764,United States,35,M,F,40000,0,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
24765,United States,36,S,F,40000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
24766,United States,35,M,M,40000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
24767,United States,30,M,F,40000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
24768,United States,35,M,M,40000,1,0,Graduate Degree,Skilled Manual,0,0, <= 50K 
24769,United States,30,S,M,40000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
24770,United States,35,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
24771,Canada,31,M,M,50000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
24772,United States,31,M,M,50000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
24773,Canada,38,M,F,70000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
24774,United States,38,S,M,70000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
24775,United States,37,M,F,70000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
24776,United States,37,M,F,70000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
24777,United States,32,M,M,70000,1,0,Graduate Degree,Skilled Manual,0,0, > 50K
24778,Canada,37,M,M,70000,1,1,Graduate Degree,Skilled Manual,1,0, > 50K
24779,United States,38,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0, > 50K
24780,United States,37,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0, > 50K
24781,Canada,31,M,F,50000,1,1,Graduate Degree,Skilled Manual,1,0, <= 50K 
24782,United States,37,M,F,60000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
24783,United States,36,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
24784,United States,37,S,F,70000,1,0,Graduate Degree,Professional,0,0, > 50K
24785,United States,33,M,M,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
24786,Canada,33,M,F,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
24787,United States,38,M,F,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
24788,United States,38,M,F,40000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
24789,United States,39,M,F,40000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
24790,United States,33,M,F,40000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
24791,United States,39,M,F,40000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
24792,United States,38,M,M,40000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
24793,United States,38,M,M,40000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
24794,United States,39,M,M,60000,1,1,Bachelors,Skilled Manual,1,1, > 50K
24795,United States,34,M,F,60000,2,2,Bachelors,Skilled Manual,1,0, > 50K
24796,United States,39,M,F,60000,2,2,Bachelors,Skilled Manual,1,0, > 50K
24797,United States,39,S,M,60000,2,2,Bachelors,Skilled Manual,0,0, > 50K
24798,United States,40,S,M,60000,2,2,Bachelors,Skilled Manual,1,0, > 50K
24799,United States,39,S,M,60000,2,2,Bachelors,Skilled Manual,1,0, > 50K
24800,United States,38,S,M,60000,1,0,Graduate Degree,Professional,0,0, > 50K
24801,United States,37,S,M,60000,1,0,Graduate Degree,Professional,1,0, > 50K
24802,United States,38,S,M,70000,3,0,Graduate Degree,Professional,1,0, > 50K
24803,United States,35,M,F,40000,4,4,High School,Skilled Manual,1,3, <= 50K 
24804,United States,35,M,F,70000,2,2,Bachelors,Skilled Manual,1,1, > 50K
24805,Canada,36,M,F,40000,5,5,High School,Skilled Manual,1,2, <= 50K 
24806,United States,39,M,F,70000,4,0,Graduate Degree,Professional,1,0, > 50K
24807,United States,39,M,F,70000,4,0,Graduate Degree,Professional,0,0, > 50K
24808,United States,39,M,M,70000,4,0,Graduate Degree,Professional,0,0, > 50K
24809,United States,39,M,F,70000,4,0,Graduate Degree,Professional,1,0, > 50K
24810,United States,42,M,F,50000,2,2,Bachelors,Skilled Manual,1,1, <= 50K 
24811,United States,41,S,F,50000,2,2,Bachelors,Skilled Manual,0,1, <= 50K 
24812,United States,42,M,M,80000,3,3,Bachelors,Skilled Manual,1,1, > 50K
24813,United States,42,M,M,80000,3,3,Bachelors,Skilled Manual,1,1, > 50K
24814,United States,43,S,M,60000,0,0,Graduate Degree,Professional,1,0, > 50K
24815,United States,43,S,F,70000,4,0,Graduate Degree,Professional,1,0, > 50K
24816,Canada,39,M,F,60000,2,0,Graduate Degree,Professional,0,0, > 50K
24817,Canada,28,M,F,60000,2,0,Graduate Degree,Professional,1,0, > 50K
24818,United States,40,M,F,70000,5,0,Graduate Degree,Professional,1,0, > 50K
24819,United States,34,M,M,70000,5,0,Graduate Degree,Professional,1,0, > 50K
24820,United States,34,M,M,70000,5,5,Graduate Degree,Professional,1,2, > 50K
24821,United States,39,M,F,70000,5,5,Graduate Degree,Professional,1,2, > 50K
24822,United States,40,M,F,70000,5,5,Graduate Degree,Professional,1,3, > 50K
24823,United States,28,M,M,70000,5,5,Graduate Degree,Professional,1,3, > 50K
24824,Canada,43,S,F,40000,0,0,Bachelors,Professional,1,1, <= 50K 
24825,Canada,38,M,F,50000,3,3,Bachelors,Skilled Manual,1,2, <= 50K 
24826,United States,43,M,M,50000,3,3,Bachelors,Skilled Manual,0,2, <= 50K 
24827,United States,44,M,M,50000,3,3,Bachelors,Skilled Manual,1,3, <= 50K 
24828,United States,44,S,F,60000,0,0,Graduate Degree,Professional,1,0, > 50K
24829,United States,44,M,M,60000,0,0,Graduate Degree,Professional,0,0, > 50K
24830,United States,43,M,F,60000,0,0,Graduate Degree,Professional,1,1, > 50K
24831,United States,38,S,M,60000,0,0,Graduate Degree,Professional,1,1, > 50K
24832,Canada,43,M,F,60000,0,0,Graduate Degree,Professional,0,1, > 50K
24833,France,41,S,F,40000,0,0,Graduate Degree,Clerical,1,0, <= 50K 
24834,Germany,35,M,F,40000,0,0,Graduate Degree,Clerical,1,0, <= 50K 
24835,United Kingdom,35,S,M,40000,0,0,Graduate Degree,Clerical,1,0, <= 50K 
24836,France,84,S,F,10000,4,0,Partial College,Manual,0,2, <= 50K 
24837,Germany,40,S,M,130000,2,4,Partial College,Professional,0,2, > 50K
24838,Germany,46,S,M,130000,3,4,Partial College,Professional,0,3, > 50K
24839,Germany,53,S,F,120000,3,4,High School,Professional,0,4, > 50K
24840,United Kingdom,41,M,M,120000,3,4,Partial High School,Professional,0,4, > 50K
24841,France,48,M,M,90000,2,1,High School,Professional,1,2, > 50K
24842,France,48,S,F,90000,3,2,High School,Professional,0,1, > 50K
24843,Germany,54,M,M,130000,3,4,Partial College,Professional,0,3, > 50K
24844,France,59,S,F,70000,5,1,High School,Professional,1,2, > 50K
24845,France,59,M,M,70000,5,1,High School,Professional,1,2, > 50K
24846,Germany,64,S,F,80000,5,0,Bachelors,Management,0,2, > 50K
24847,United Kingdom,64,M,F,130000,3,4,Bachelors,Management,1,3, > 50K
24848,Germany,64,M,M,70000,5,1,High School,Professional,1,3, > 50K
24849,France,62,M,F,100000,2,3,Bachelors,Management,0,4, > 50K
24850,Germany,63,M,M,120000,4,5,Bachelors,Management,1,1, > 50K
24851,United Kingdom,63,M,F,130000,4,4,Partial College,Professional,1,4, > 50K
24852,United Kingdom,63,M,F,170000,4,4,Bachelors,Management,1,3, > 50K
24853,United Kingdom,55,S,M,80000,4,2,Partial College,Professional,1,1, > 50K
24854,Germany,55,S,F,110000,3,4,Partial College,Professional,1,4, > 50K
24855,Germany,44,S,F,130000,3,4,Partial College,Professional,0,4, > 50K
24856,Germany,55,M,F,130000,3,4,Partial College,Professional,0,4, > 50K
24857,United Kingdom,49,M,F,130000,3,4,High School,Professional,1,4, > 50K
24858,United Kingdom,55,M,M,130000,3,4,High School,Professional,1,4, > 50K
24859,United Kingdom,54,S,M,130000,3,5,High School,Professional,0,0, > 50K
24860,United Kingdom,54,S,M,170000,0,5,Partial High School,Professional,0,2, > 50K
24861,France,56,M,F,90000,4,2,Partial College,Professional,1,2, > 50K
24862,France,56,M,F,100000,3,4,Bachelors,Management,0,3, > 50K
24863,France,56,S,M,100000,3,4,Bachelors,Management,0,4, > 50K
24864,Germany,57,M,M,90000,4,1,Partial College,Professional,1,2, > 50K
24865,United Kingdom,45,S,F,160000,4,5,Bachelors,Management,0,2, > 50K
24866,France,52,M,M,80000,4,1,High School,Professional,1,3, > 50K
24867,Germany,58,S,F,90000,4,1,High School,Professional,1,3, > 50K
24868,United Kingdom,57,M,M,130000,4,5,High School,Professional,1,3, > 50K
24869,United Kingdom,58,M,M,130000,4,5,High School,Professional,0,3, > 50K
24870,United Kingdom,58,M,F,150000,4,5,Bachelors,Management,1,3, > 50K
24871,France,53,S,F,90000,4,1,High School,Management,0,3, > 50K
24872,France,53,S,F,90000,4,1,High School,Management,1,3, > 50K
24873,Germany,59,S,F,110000,4,5,Partial College,Management,0,2, > 50K
24874,France,60,M,F,90000,4,1,High School,Management,0,3, > 50K
24875,Germany,60,S,M,90000,4,1,High School,Management,1,3, > 50K
24876,Germany,59,S,M,130000,4,5,High School,Management,0,4, > 50K
24877,France,61,M,F,80000,5,1,High School,Management,1,4, > 50K
24878,France,61,M,F,90000,4,1,High School,Management,1,3, > 50K
24879,Germany,61,M,F,90000,4,1,Partial High School,Skilled Manual,1,4, > 50K
24880,United Kingdom,61,M,F,110000,4,5,High School,Management,1,3, > 50K
24881,United Kingdom,61,M,F,150000,4,5,High School,Management,1,4, > 50K
24882,France,61,M,F,90000,5,0,Partial High School,Skilled Manual,0,2, > 50K
24883,Germany,56,S,F,100000,4,5,Partial High School,Professional,0,1, > 50K
24884,Australia,33,M,F,60000,0,0,Bachelors,Professional,1,3, > 50K
24885,Australia,33,S,M,60000,0,0,Bachelors,Professional,1,3, > 50K
24886,Australia,34,S,F,60000,0,0,Bachelors,Professional,1,4, > 50K
24887,Australia,28,S,M,70000,0,0,Bachelors,Professional,0,2, > 50K
24888,Australia,34,S,M,70000,0,0,Bachelors,Professional,0,2, > 50K
24889,Australia,33,M,F,70000,0,0,Bachelors,Professional,1,2, > 50K
24890,Australia,33,S,F,70000,0,0,Bachelors,Professional,1,2, > 50K
24891,Australia,32,S,F,70000,0,0,Bachelors,Professional,1,2, > 50K
24892,Australia,34,S,M,70000,0,0,Bachelors,Professional,0,3, > 50K
24893,Australia,35,S,M,60000,0,0,Bachelors,Professional,0,4, > 50K
24894,Australia,29,S,M,70000,0,0,Bachelors,Professional,0,3, > 50K
24895,Australia,34,M,M,70000,0,0,Bachelors,Professional,0,4, > 50K
24896,Australia,34,S,F,80000,0,0,Bachelors,Professional,1,3, > 50K
24897,Australia,29,M,M,80000,0,0,Bachelors,Professional,1,3, > 50K
24898,Australia,29,S,F,80000,0,0,Bachelors,Professional,1,3, > 50K
24899,Australia,36,S,M,80000,0,0,Bachelors,Professional,0,3, > 50K
24900,Australia,35,S,F,90000,0,0,Bachelors,Professional,1,3, > 50K
24901,Australia,29,S,M,110000,0,5,Partial College,Management,0,3, > 50K
24902,Australia,30,S,F,90000,0,0,Bachelors,Professional,1,3, > 50K
24903,Australia,36,S,F,90000,0,0,Bachelors,Professional,0,3, > 50K
24904,Australia,30,M,F,90000,0,0,Bachelors,Professional,1,3, > 50K
24905,Australia,35,M,F,90000,0,0,Bachelors,Professional,1,3, > 50K
24906,Australia,37,S,F,80000,0,0,Bachelors,Professional,0,3, > 50K
24907,Australia,35,M,F,100000,0,5,High School,Management,1,2, > 50K
24908,Australia,31,S,M,90000,0,0,Bachelors,Professional,1,3, > 50K
24909,Australia,36,M,M,100000,0,5,High School,Management,0,3, > 50K
24910,Australia,36,M,M,100000,0,5,High School,Management,1,3, > 50K
24911,Australia,32,S,M,80000,0,0,Bachelors,Professional,0,4, > 50K
24912,Australia,36,S,F,110000,0,5,High School,Management,0,3, > 50K
24913,Australia,37,M,F,90000,0,0,Bachelors,Professional,0,4, > 50K
24914,Australia,32,M,F,90000,0,0,Bachelors,Professional,0,4, > 50K
24915,Australia,32,S,M,100000,0,5,High School,Management,1,3, > 50K
24916,Australia,38,S,F,90000,0,0,Bachelors,Professional,0,4, > 50K
24917,Australia,38,S,M,90000,0,0,Bachelors,Professional,0,4, > 50K
24918,Australia,33,S,M,90000,0,0,Bachelors,Professional,0,4, > 50K
24919,Australia,38,M,M,100000,0,5,Partial High School,Professional,1,4, > 50K
24920,Australia,33,M,F,110000,0,5,High School,Management,1,4, > 50K
24921,Australia,39,S,M,120000,0,5,Partial High School,Professional,0,4, > 50K
24922,Australia,39,M,F,120000,0,5,Partial High School,Professional,1,4, > 50K
24923,Australia,33,M,F,120000,0,5,Partial High School,Professional,0,4, > 50K
24924,Australia,37,M,M,110000,0,5,High School,Management,0,4, > 50K
24925,United States,60,S,M,30000,4,0,High School,Professional,0,2, <= 50K 
24926,United States,55,S,M,30000,4,0,High School,Professional,0,2, <= 50K 
24927,United States,60,S,F,30000,4,0,High School,Professional,0,2, <= 50K 
24928,United States,61,S,M,30000,4,0,High School,Professional,0,2, <= 50K 
24929,United States,60,S,M,30000,4,0,High School,Professional,1,2, <= 50K 
24930,United States,61,M,F,30000,4,0,High School,Professional,1,2, <= 50K 
24931,United States,71,S,F,40000,4,0,High School,Professional,1,2, <= 50K 
24932,United States,72,M,M,40000,4,0,High School,Professional,1,2, <= 50K 
24933,United States,66,S,F,50000,3,0,Graduate Degree,Management,0,2, <= 50K 
24934,United States,72,S,F,50000,3,0,Graduate Degree,Management,0,2, <= 50K 
24935,United States,71,S,M,60000,3,0,Graduate Degree,Management,1,2, > 50K
24936,United States,65,M,M,60000,3,0,Graduate Degree,Management,1,2, > 50K
24937,United States,69,S,F,60000,3,0,Graduate Degree,Management,1,2, > 50K
24938,United States,70,M,F,60000,3,0,Graduate Degree,Management,1,2, > 50K
24939,Canada,70,S,F,60000,3,0,Graduate Degree,Management,1,2, > 50K
24940,United States,69,M,M,60000,3,0,Bachelors,Management,1,2, > 50K
24941,United States,69,M,M,60000,3,0,Bachelors,Management,1,2, > 50K
24942,United States,68,M,M,60000,3,0,Bachelors,Management,0,2, > 50K
24943,United States,68,M,M,60000,3,0,Bachelors,Management,1,2, > 50K
24944,United States,68,M,F,60000,3,0,Bachelors,Management,1,2, > 50K
24945,United States,63,M,M,60000,3,0,Bachelors,Management,1,2, > 50K
24946,United States,68,S,F,60000,3,0,Graduate Degree,Management,1,2, > 50K
24947,Canada,68,S,M,40000,4,0,High School,Professional,0,2, <= 50K 
24948,United States,68,M,M,50000,3,0,Bachelors,Management,1,2, <= 50K 
24949,United States,67,S,M,50000,3,0,Bachelors,Management,1,2, <= 50K 
24950,United States,67,S,F,50000,4,0,Bachelors,Management,1,2, <= 50K 
24951,United States,65,M,M,60000,4,0,Bachelors,Management,1,2, > 50K
24952,United States,65,S,F,60000,4,0,Bachelors,Management,0,2, > 50K
24953,United States,64,M,M,30000,5,0,Partial High School,Clerical,0,2, <= 50K 
24954,United States,62,M,M,40000,4,0,High School,Professional,1,2, <= 50K 
24955,United States,63,S,M,30000,5,0,Partial High School,Skilled Manual,1,3, <= 50K 
24956,United States,63,M,F,30000,5,0,Partial High School,Skilled Manual,1,4, <= 50K 
24957,United States,64,M,F,30000,5,0,Partial High School,Skilled Manual,1,4, <= 50K 
24958,United States,63,S,F,40000,5,0,High School,Professional,0,3, <= 50K 
24959,United States,62,S,F,70000,5,0,Bachelors,Management,1,3, > 50K
24960,Canada,63,S,F,70000,5,0,Bachelors,Management,0,3, > 50K
24961,United States,62,M,F,40000,2,1,High School,Professional,1,1, <= 50K 
24962,United States,61,M,M,40000,2,1,High School,Professional,1,1, <= 50K 
24963,United States,62,M,F,40000,2,1,High School,Professional,1,2, <= 50K 
24964,United States,61,M,F,40000,2,1,High School,Professional,0,2, <= 50K 
24965,United States,61,M,M,40000,2,1,High School,Professional,0,2, <= 50K 
24966,United States,62,S,F,70000,2,1,Bachelors,Management,0,1, > 50K
24967,Canada,61,S,F,40000,2,1,High School,Professional,1,2, <= 50K 
24968,United States,61,M,M,60000,2,1,Partial College,Professional,1,1, > 50K
24969,United States,55,M,F,60000,2,1,Partial College,Professional,1,1, > 50K
24970,United States,61,M,M,60000,2,1,Partial College,Professional,1,1, > 50K
24971,United States,55,M,F,60000,2,1,Partial College,Professional,1,2, > 50K
24972,United States,55,S,M,60000,2,1,Bachelors,Management,0,0, > 50K
24973,United States,61,M,F,60000,2,1,Bachelors,Management,1,0, > 50K
24974,United States,61,M,M,60000,2,1,Bachelors,Management,1,0, > 50K
24975,Canada,54,S,F,60000,2,1,Partial College,Professional,1,2, > 50K
24976,Canada,59,M,F,60000,2,1,Partial College,Professional,1,2, > 50K
24977,Canada,59,M,F,60000,2,1,Partial College,Professional,1,2, > 50K
24978,United States,54,M,F,60000,2,1,Partial College,Professional,1,2, > 50K
24979,United States,60,M,F,60000,2,1,Partial College,Professional,1,2, > 50K
24980,United States,60,M,F,60000,2,1,Partial College,Professional,1,1, > 50K
24981,United States,59,M,M,60000,2,1,Partial College,Professional,1,2, > 50K
24982,United States,53,M,M,60000,2,1,Partial College,Professional,1,1, > 50K
24983,United States,58,S,F,70000,4,2,Partial College,Professional,1,1, > 50K
24984,United States,59,M,M,70000,4,2,Partial College,Professional,1,1, > 50K
24985,United States,59,M,F,80000,3,1,Bachelors,Management,1,1, > 50K
24986,Canada,57,M,F,60000,2,1,High School,Professional,1,2, > 50K
24987,United States,58,M,M,60000,2,1,Partial College,Professional,1,2, > 50K
24988,United States,58,M,F,70000,4,2,Partial College,Professional,1,2, > 50K
24989,United States,56,M,F,70000,2,1,High School,Professional,1,2, > 50K
24990,United States,56,M,M,70000,2,1,High School,Professional,1,2, > 50K
24991,United States,57,S,M,70000,2,1,Partial High School,Skilled Manual,1,2, > 50K
24992,United States,51,M,F,70000,2,1,Partial High School,Skilled Manual,1,2, > 50K
24993,United States,51,M,M,70000,2,1,Partial High School,Skilled Manual,1,2, > 50K
24994,United States,45,M,F,60000,3,1,High School,Professional,1,2, > 50K
24995,Canada,55,S,F,60000,3,1,High School,Professional,1,2, > 50K
24996,United States,56,M,M,60000,3,1,Partial High School,Skilled Manual,1,3, > 50K
24997,United States,55,S,M,60000,3,1,Partial High School,Skilled Manual,1,3, > 50K
24998,United States,41,S,F,130000,1,0,Graduate Degree,Management,1,3, > 50K
24999,United States,41,S,M,150000,1,0,Graduate Degree,Management,0,0, > 50K
25000,United States,29,S,F,40000,0,0,High School,Skilled Manual,0,2, <= 50K 
25001,Australia,59,M,M,20000,4,0,High School,Skilled Manual,1,2, <= 50K 
25002,Canada,30,M,M,40000,0,0,High School,Skilled Manual,1,2, <= 50K 
25003,United States,30,S,M,30000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25004,United States,31,S,M,30000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25005,United States,30,S,F,30000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25006,United States,31,S,F,30000,0,0,Partial College,Skilled Manual,1,1, <= 50K 
25007,United States,30,S,F,30000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
25008,United States,31,S,F,60000,0,0,Partial College,Skilled Manual,0,2, > 50K
25009,Australia,64,M,F,10000,2,1,Partial High School,Clerical,0,2, <= 50K 
25010,Australia,63,S,F,30000,2,0,Partial College,Clerical,0,2, <= 50K 
25011,Australia,61,M,F,30000,2,0,Partial College,Clerical,0,2, <= 50K 
25012,Australia,60,M,M,10000,2,1,Partial High School,Clerical,1,2, <= 50K 
25013,Australia,60,S,M,10000,2,1,Partial High School,Clerical,1,2, <= 50K 
25014,United States,30,S,M,60000,0,0,Partial College,Skilled Manual,0,2, > 50K
25015,United States,30,M,F,70000,0,0,Partial College,Skilled Manual,0,2, > 50K
25016,Canada,32,S,M,40000,0,0,Bachelors,Professional,0,2, <= 50K 
25017,Australia,61,M,F,10000,2,1,Partial High School,Clerical,1,2, <= 50K 
25018,United States,32,S,M,70000,0,0,Partial College,Skilled Manual,1,2, > 50K
25019,Australia,58,M,F,10000,2,1,Partial High School,Clerical,1,3, <= 50K 
25020,Australia,59,S,M,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
25021,Australia,59,M,M,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
25022,Australia,52,M,F,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
25023,United States,29,S,F,40000,0,0,Bachelors,Professional,1,2, <= 50K 
25024,United States,29,S,M,40000,0,0,Bachelors,Professional,0,2, <= 50K 
25025,United States,29,S,M,70000,0,0,Partial College,Skilled Manual,0,2, > 50K
25026,Australia,57,M,M,20000,2,1,Partial High School,Clerical,1,3, <= 50K 
25027,Australia,56,M,F,40000,2,0,Partial College,Skilled Manual,0,2, <= 50K 
25028,Australia,50,M,F,40000,2,0,Partial College,Skilled Manual,1,2, <= 50K 
25029,Australia,56,S,M,40000,2,0,Partial College,Skilled Manual,1,2, <= 50K 
25030,Australia,56,S,F,40000,2,0,Partial College,Skilled Manual,1,2, <= 50K 
25031,Australia,54,S,F,40000,3,0,Partial High School,Clerical,0,2, <= 50K 
25032,Australia,49,S,F,40000,3,0,Partial High School,Clerical,0,2, <= 50K 
25033,Australia,54,S,M,40000,3,0,Partial High School,Clerical,0,2, <= 50K 
25034,Australia,48,S,F,80000,2,0,Partial College,Skilled Manual,1,2, > 50K
25035,Australia,54,S,F,80000,2,0,Partial College,Skilled Manual,0,2, > 50K
25036,Australia,54,S,F,80000,2,0,Partial College,Skilled Manual,0,2, > 50K
25037,Australia,53,M,M,80000,2,0,Partial College,Skilled Manual,0,2, > 50K
25038,United States,34,S,F,40000,0,0,Partial College,Skilled Manual,0,2, <= 50K 
25039,United States,34,S,F,40000,0,0,High School,Skilled Manual,1,2, <= 50K 
25040,United States,34,S,M,40000,0,0,High School,Skilled Manual,0,2, <= 50K 
25041,United States,33,S,M,40000,0,0,High School,Skilled Manual,1,2, <= 50K 
25042,United States,33,S,F,40000,0,0,High School,Skilled Manual,0,2, <= 50K 
25043,United States,34,S,M,40000,0,0,High School,Skilled Manual,1,2, <= 50K 
25044,United States,33,S,F,60000,0,0,Partial College,Skilled Manual,0,2, > 50K
25045,United States,35,M,F,50000,0,0,High School,Skilled Manual,1,2, <= 50K 
25046,Canada,35,M,M,60000,0,0,Partial College,Skilled Manual,1,2, > 50K
25047,United States,35,M,M,60000,0,0,Partial College,Professional,1,2, > 50K
25048,Canada,36,S,F,70000,0,0,Partial College,Professional,0,2, > 50K
25049,United States,36,M,F,70000,0,0,Partial College,Professional,1,2, > 50K
25050,United States,36,S,M,70000,0,0,Partial College,Professional,1,2, > 50K
25051,Australia,53,S,F,80000,2,0,High School,Skilled Manual,1,2, > 50K
25052,Australia,36,S,F,80000,2,0,High School,Skilled Manual,0,2, > 50K
25053,Australia,46,M,M,70000,2,0,High School,Skilled Manual,1,2, > 50K
25054,Australia,51,S,F,100000,1,0,Bachelors,Management,0,4, > 50K
25055,Australia,51,M,M,100000,1,1,Bachelors,Management,0,1, > 50K
25056,Australia,51,M,M,100000,1,1,Bachelors,Management,1,1, > 50K
25057,Australia,44,S,M,100000,1,1,Bachelors,Management,0,3, > 50K
25058,Australia,50,M,M,100000,1,1,Bachelors,Management,1,3, > 50K
25059,United States,36,S,M,70000,0,0,Partial College,Professional,1,2, > 50K
25060,United States,36,S,M,80000,0,0,Bachelors,Management,0,1, > 50K
25061,Canada,34,S,F,50000,0,0,High School,Professional,0,2, <= 50K 
25062,Canada,34,S,F,50000,0,0,High School,Professional,1,2, <= 50K 
25063,United States,29,M,M,50000,0,0,Partial High School,Skilled Manual,0,2, <= 50K 
25064,United States,43,S,M,150000,0,0,Bachelors,Management,0,2, > 50K
25065,United States,51,M,M,70000,2,0,Partial High School,Skilled Manual,1,2, > 50K
25066,Canada,52,S,M,70000,2,0,Partial High School,Skilled Manual,0,2, > 50K
25067,United States,44,S,F,40000,0,0,Bachelors,Professional,0,1, <= 50K 
25068,United States,45,S,M,60000,4,4,Bachelors,Skilled Manual,0,2, > 50K
25069,United States,44,M,F,60000,4,4,Bachelors,Skilled Manual,1,3, > 50K
25070,Canada,39,M,F,60000,4,4,Bachelors,Skilled Manual,1,3, > 50K
25071,United States,45,M,F,60000,5,5,Bachelors,Skilled Manual,1,3, > 50K
25072,United States,44,S,F,60000,4,2,Bachelors,Skilled Manual,0,2, > 50K
25073,United States,45,M,F,60000,4,2,Bachelors,Skilled Manual,1,2, > 50K
25074,United States,45,M,F,70000,4,2,Bachelors,Professional,1,2, > 50K
25075,United States,46,M,F,70000,4,2,Bachelors,Professional,1,2, > 50K
25076,United States,40,M,F,60000,3,2,Graduate Degree,Professional,0,0, > 50K
25077,United States,34,M,M,60000,3,2,Graduate Degree,Professional,0,0, > 50K
25078,United States,30,M,M,40000,3,2,High School,Skilled Manual,1,2, <= 50K 
25079,United States,47,S,F,70000,1,0,Bachelors,Professional,1,1, > 50K
25080,United States,41,S,F,70000,1,0,Bachelors,Professional,1,1, > 50K
25081,United States,47,S,F,30000,0,0,Bachelors,Professional,0,2, <= 50K 
25082,United States,48,M,M,40000,4,3,High School,Skilled Manual,1,2, <= 50K 
25083,United States,48,M,M,40000,4,3,High School,Skilled Manual,1,3, <= 50K 
25084,United States,47,M,M,60000,1,0,Partial College,Skilled Manual,0,1, > 50K
25085,United States,47,M,M,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
